memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,productName,priceType
SI,Slovenia,20/12/2004,26/12/2004,€174.01,national currency/100kg,52,Whole broiler (65%),Selling price
SI,Slovenia,13/12/2004,19/12/2004,€173.04,national currency/100kg,51,Whole broiler (65%),Selling price
SI,Slovenia,06/12/2004,12/12/2004,€175.68,national currency/100kg,50,Whole broiler (65%),Selling price
SI,Slovenia,29/11/2004,05/12/2004,€177.04,national currency/100kg,49,Whole broiler (65%),Selling price
SI,Slovenia,22/11/2004,28/11/2004,€175.44,national currency/100kg,48,Whole broiler (65%),Selling price
SI,Slovenia,15/11/2004,21/11/2004,€178.76,national currency/100kg,47,Whole broiler (65%),Selling price
SI,Slovenia,08/11/2004,14/11/2004,€178.93,national currency/100kg,46,Whole broiler (65%),Selling price
SI,Slovenia,01/11/2004,07/11/2004,€177.38,national currency/100kg,45,Whole broiler (65%),Selling price
SI,Slovenia,25/10/2004,31/10/2004,€178.00,national currency/100kg,44,Whole broiler (65%),Selling price
SI,Slovenia,18/10/2004,24/10/2004,€177.81,national currency/100kg,43,Whole broiler (65%),Selling price
SI,Slovenia,11/10/2004,17/10/2004,€177.52,national currency/100kg,42,Whole broiler (65%),Selling price
SI,Slovenia,04/10/2004,10/10/2004,€178.47,national currency/100kg,41,Whole broiler (65%),Selling price
SI,Slovenia,27/09/2004,03/10/2004,€183.97,national currency/100kg,40,Whole broiler (65%),Selling price
SI,Slovenia,20/09/2004,26/09/2004,€185.45,national currency/100kg,39,Whole broiler (65%),Selling price
SI,Slovenia,13/09/2004,19/09/2004,€183.48,national currency/100kg,38,Whole broiler (65%),Selling price
SI,Slovenia,06/09/2004,12/09/2004,€194.48,national currency/100kg,37,Whole broiler (65%),Selling price
SI,Slovenia,30/08/2004,05/09/2004,€193.72,national currency/100kg,36,Whole broiler (65%),Selling price
SI,Slovenia,23/08/2004,29/08/2004,€195.62,national currency/100kg,35,Whole broiler (65%),Selling price
SI,Slovenia,16/08/2004,22/08/2004,€196.10,national currency/100kg,34,Whole broiler (65%),Selling price
SI,Slovenia,09/08/2004,15/08/2004,€197.14,national currency/100kg,33,Whole broiler (65%),Selling price
SI,Slovenia,02/08/2004,08/08/2004,€195.73,national currency/100kg,32,Whole broiler (65%),Selling price
SI,Slovenia,26/07/2004,01/08/2004,€193.06,national currency/100kg,31,Whole broiler (65%),Selling price
SI,Slovenia,19/07/2004,25/07/2004,€193.30,national currency/100kg,30,Whole broiler (65%),Selling price
SI,Slovenia,12/07/2004,18/07/2004,€194.64,national currency/100kg,29,Whole broiler (65%),Selling price
SI,Slovenia,05/07/2004,11/07/2004,€194.64,national currency/100kg,28,Whole broiler (65%),Selling price
SI,Slovenia,28/06/2004,04/07/2004,€193.67,national currency/100kg,27,Whole broiler (65%),Selling price
SI,Slovenia,21/06/2004,27/06/2004,€194.10,national currency/100kg,26,Whole broiler (65%),Selling price
SI,Slovenia,14/06/2004,20/06/2004,€191.10,national currency/100kg,25,Whole broiler (65%),Selling price
SI,Slovenia,07/06/2004,13/06/2004,€193.54,national currency/100kg,24,Whole broiler (65%),Selling price
SI,Slovenia,31/05/2004,06/06/2004,€194.99,national currency/100kg,23,Whole broiler (65%),Selling price
SI,Slovenia,24/05/2004,30/05/2004,€194.59,national currency/100kg,22,Whole broiler (65%),Selling price
SI,Slovenia,17/05/2004,23/05/2004,€192.12,national currency/100kg,21,Whole broiler (65%),Selling price
SI,Slovenia,10/05/2004,16/05/2004,€190.56,national currency/100kg,20,Whole broiler (65%),Selling price
SI,Slovenia,03/05/2004,09/05/2004,€193.65,national currency/100kg,19,Whole broiler (65%),Selling price
ES,Spain,21/04/2025,27/04/2025,€219.96,national currency/100kg,17,Legs,Selling price
ES,Spain,21/04/2025,27/04/2025,€232.23,national currency/100kg,17,Whole broiler (65%),Selling price
ES,Spain,21/04/2025,27/04/2025,€487.05,national currency/100kg,17,Breast Fillet,Selling price
ES,Spain,14/04/2025,20/04/2025,€232.52,national currency/100kg,16,Whole broiler (65%),Selling price
ES,Spain,14/04/2025,20/04/2025,€487.60,national currency/100kg,16,Breast Fillet,Selling price
ES,Spain,14/04/2025,20/04/2025,€220.31,national currency/100kg,16,Legs,Selling price
ES,Spain,07/04/2025,13/04/2025,€230.20,national currency/100kg,15,Whole broiler (65%),Selling price
ES,Spain,07/04/2025,13/04/2025,€484.38,national currency/100kg,15,Breast Fillet,Selling price
ES,Spain,07/04/2025,13/04/2025,€217.50,national currency/100kg,15,Legs,Selling price
ES,Spain,31/03/2025,06/04/2025,€226.89,national currency/100kg,14,Whole broiler (65%),Selling price
ES,Spain,31/03/2025,06/04/2025,€483.28,national currency/100kg,14,Breast Fillet,Selling price
ES,Spain,31/03/2025,06/04/2025,€219.22,national currency/100kg,14,Legs,Selling price
ES,Spain,24/03/2025,30/03/2025,€228.06,national currency/100kg,13,Whole broiler (65%),Selling price
ES,Spain,24/03/2025,30/03/2025,€482.76,national currency/100kg,13,Breast Fillet,Selling price
ES,Spain,24/03/2025,30/03/2025,€219.48,national currency/100kg,13,Legs,Selling price
ES,Spain,17/03/2025,23/03/2025,€481.53,national currency/100kg,12,Breast Fillet,Selling price
ES,Spain,17/03/2025,23/03/2025,€217.69,national currency/100kg,12,Legs,Selling price
ES,Spain,17/03/2025,23/03/2025,€223.91,national currency/100kg,12,Whole broiler (65%),Selling price
ES,Spain,10/03/2025,16/03/2025,€217.34,national currency/100kg,11,Legs,Selling price
ES,Spain,10/03/2025,16/03/2025,€223.62,national currency/100kg,11,Whole broiler (65%),Selling price
ES,Spain,10/03/2025,16/03/2025,€479.69,national currency/100kg,11,Breast Fillet,Selling price
ES,Spain,03/03/2025,09/03/2025,€217.50,national currency/100kg,10,Legs,Selling price
ES,Spain,03/03/2025,09/03/2025,€480.74,national currency/100kg,10,Breast Fillet,Selling price
ES,Spain,03/03/2025,09/03/2025,€221.18,national currency/100kg,10,Whole broiler (65%),Selling price
ES,Spain,24/02/2025,02/03/2025,€216.30,national currency/100kg,9,Legs,Selling price
ES,Spain,24/02/2025,02/03/2025,€480.83,national currency/100kg,9,Breast Fillet,Selling price
ES,Spain,24/02/2025,02/03/2025,€220.10,national currency/100kg,9,Whole broiler (65%),Selling price
ES,Spain,17/02/2025,23/02/2025,€481.59,national currency/100kg,8,Breast Fillet,Selling price
ES,Spain,17/02/2025,23/02/2025,€217.84,national currency/100kg,8,Legs,Selling price
ES,Spain,17/02/2025,23/02/2025,€217.91,national currency/100kg,8,Whole broiler (65%),Selling price
ES,Spain,10/02/2025,16/02/2025,€216.55,national currency/100kg,7,Whole broiler (65%),Selling price
ES,Spain,10/02/2025,16/02/2025,€479.89,national currency/100kg,7,Breast Fillet,Selling price
ES,Spain,10/02/2025,16/02/2025,€217.15,national currency/100kg,7,Legs,Selling price
ES,Spain,03/02/2025,09/02/2025,€216.46,national currency/100kg,6,Whole broiler (65%),Selling price
ES,Spain,03/02/2025,09/02/2025,€216.21,national currency/100kg,6,Legs,Selling price
ES,Spain,03/02/2025,09/02/2025,€481.25,national currency/100kg,6,Breast Fillet,Selling price
ES,Spain,27/01/2025,02/02/2025,€215.95,national currency/100kg,5,Legs,Selling price
ES,Spain,27/01/2025,02/02/2025,€220.37,national currency/100kg,5,Whole broiler (65%),Selling price
ES,Spain,27/01/2025,02/02/2025,€482.40,national currency/100kg,5,Breast Fillet,Selling price
ES,Spain,20/01/2025,26/01/2025,€482.13,national currency/100kg,4,Breast Fillet,Selling price
ES,Spain,20/01/2025,26/01/2025,€217.98,national currency/100kg,4,Whole broiler (65%),Selling price
ES,Spain,20/01/2025,26/01/2025,€217.51,national currency/100kg,4,Legs,Selling price
ES,Spain,13/01/2025,19/01/2025,€217.00,national currency/100kg,3,Legs,Selling price
ES,Spain,13/01/2025,19/01/2025,€220.00,national currency/100kg,3,Whole broiler (65%),Selling price
ES,Spain,13/01/2025,19/01/2025,€485.00,national currency/100kg,3,Breast Fillet,Selling price
ES,Spain,06/01/2025,12/01/2025,€222.00,national currency/100kg,2,Whole broiler (65%),Selling price
ES,Spain,06/01/2025,12/01/2025,€220.00,national currency/100kg,2,Legs,Selling price
ES,Spain,06/01/2025,12/01/2025,€488.00,national currency/100kg,2,Breast Fillet,Selling price
ES,Spain,30/12/2024,05/01/2025,€222.00,national currency/100kg,53,Whole broiler (65%),Selling price
ES,Spain,30/12/2024,05/01/2025,€217.00,national currency/100kg,1,Legs,Selling price
ES,Spain,30/12/2024,05/01/2025,€217.00,national currency/100kg,53,Legs,Selling price
ES,Spain,30/12/2024,05/01/2025,€222.00,national currency/100kg,1,Whole broiler (65%),Selling price
ES,Spain,30/12/2024,05/01/2025,€487.00,national currency/100kg,53,Breast Fillet,Selling price
ES,Spain,30/12/2024,05/01/2025,€487.00,national currency/100kg,1,Breast Fillet,Selling price
ES,Spain,23/12/2024,29/12/2024,€219.10,national currency/100kg,52,Legs,Selling price
ES,Spain,23/12/2024,29/12/2024,€222.77,national currency/100kg,52,Whole broiler (65%),Selling price
ES,Spain,23/12/2024,29/12/2024,€486.74,national currency/100kg,52,Breast Fillet,Selling price
ES,Spain,16/12/2024,22/12/2024,€221.51,national currency/100kg,51,Whole broiler (65%),Selling price
ES,Spain,16/12/2024,22/12/2024,€219.95,national currency/100kg,51,Legs,Selling price
ES,Spain,16/12/2024,22/12/2024,€488.28,national currency/100kg,51,Breast Fillet,Selling price
ES,Spain,09/12/2024,15/12/2024,€226.00,national currency/100kg,50,Whole broiler (65%),Selling price
ES,Spain,09/12/2024,15/12/2024,€219.89,national currency/100kg,50,Legs,Selling price
ES,Spain,09/12/2024,15/12/2024,€489.01,national currency/100kg,50,Breast Fillet,Selling price
ES,Spain,02/12/2024,08/12/2024,€487.40,national currency/100kg,49,Breast Fillet,Selling price
ES,Spain,02/12/2024,08/12/2024,€227.08,national currency/100kg,49,Whole broiler (65%),Selling price
ES,Spain,02/12/2024,08/12/2024,€220.21,national currency/100kg,49,Legs,Selling price
ES,Spain,25/11/2024,01/12/2024,€494.17,national currency/100kg,48,Breast Fillet,Selling price
ES,Spain,25/11/2024,01/12/2024,€228.21,national currency/100kg,48,Whole broiler (65%),Selling price
ES,Spain,25/11/2024,01/12/2024,€223.53,national currency/100kg,48,Legs,Selling price
ES,Spain,18/11/2024,24/11/2024,€488.18,national currency/100kg,47,Breast Fillet,Selling price
ES,Spain,18/11/2024,24/11/2024,€220.16,national currency/100kg,47,Legs,Selling price
ES,Spain,18/11/2024,24/11/2024,€225.71,national currency/100kg,47,Whole broiler (65%),Selling price
ES,Spain,11/11/2024,17/11/2024,€481.23,national currency/100kg,46,Breast Fillet,Selling price
ES,Spain,11/11/2024,17/11/2024,€225.98,national currency/100kg,46,Whole broiler (65%),Selling price
ES,Spain,11/11/2024,17/11/2024,€219.48,national currency/100kg,46,Legs,Selling price
ES,Spain,04/11/2024,10/11/2024,€220.41,national currency/100kg,45,Legs,Selling price
ES,Spain,04/11/2024,10/11/2024,€488.83,national currency/100kg,45,Breast Fillet,Selling price
ES,Spain,04/11/2024,10/11/2024,€226.91,national currency/100kg,45,Whole broiler (65%),Selling price
ES,Spain,28/10/2024,03/11/2024,€228.28,national currency/100kg,44,Whole broiler (65%),Selling price
ES,Spain,28/10/2024,03/11/2024,€221.02,national currency/100kg,44,Legs,Selling price
ES,Spain,28/10/2024,03/11/2024,€488.94,national currency/100kg,44,Breast Fillet,Selling price
ES,Spain,21/10/2024,27/10/2024,€226.46,national currency/100kg,43,Whole broiler (65%),Selling price
ES,Spain,21/10/2024,27/10/2024,€488.15,national currency/100kg,43,Breast Fillet,Selling price
ES,Spain,21/10/2024,27/10/2024,€221.42,national currency/100kg,43,Legs,Selling price
ES,Spain,14/10/2024,20/10/2024,€228.09,national currency/100kg,42,Whole broiler (65%),Selling price
ES,Spain,14/10/2024,20/10/2024,€221.63,national currency/100kg,42,Legs,Selling price
ES,Spain,14/10/2024,20/10/2024,€489.43,national currency/100kg,42,Breast Fillet,Selling price
ES,Spain,07/10/2024,13/10/2024,€489.02,national currency/100kg,41,Breast Fillet,Selling price
ES,Spain,07/10/2024,13/10/2024,€228.09,national currency/100kg,41,Whole broiler (65%),Selling price
ES,Spain,07/10/2024,13/10/2024,€221.15,national currency/100kg,41,Legs,Selling price
ES,Spain,30/09/2024,06/10/2024,€226.67,national currency/100kg,40,Whole broiler (65%),Selling price
ES,Spain,30/09/2024,06/10/2024,€220.57,national currency/100kg,40,Legs,Selling price
ES,Spain,30/09/2024,06/10/2024,€488.98,national currency/100kg,40,Breast Fillet,Selling price
ES,Spain,23/09/2024,29/09/2024,€488.99,national currency/100kg,39,Breast Fillet,Selling price
ES,Spain,23/09/2024,29/09/2024,€218.36,national currency/100kg,39,Legs,Selling price
ES,Spain,23/09/2024,29/09/2024,€228.79,national currency/100kg,39,Whole broiler (65%),Selling price
ES,Spain,16/09/2024,22/09/2024,€227.77,national currency/100kg,38,Whole broiler (65%),Selling price
ES,Spain,16/09/2024,22/09/2024,€488.46,national currency/100kg,38,Breast Fillet,Selling price
ES,Spain,16/09/2024,22/09/2024,€218.04,national currency/100kg,38,Legs,Selling price
ES,Spain,09/09/2024,15/09/2024,€227.88,national currency/100kg,37,Whole broiler (65%),Selling price
ES,Spain,09/09/2024,15/09/2024,€488.79,national currency/100kg,37,Breast Fillet,Selling price
ES,Spain,09/09/2024,15/09/2024,€218.06,national currency/100kg,37,Legs,Selling price
ES,Spain,02/09/2024,08/09/2024,€226.77,national currency/100kg,36,Whole broiler (65%),Selling price
ES,Spain,02/09/2024,08/09/2024,€489.87,national currency/100kg,36,Breast Fillet,Selling price
ES,Spain,02/09/2024,08/09/2024,€217.73,national currency/100kg,36,Legs,Selling price
ES,Spain,26/08/2024,01/09/2024,€226.70,national currency/100kg,35,Whole broiler (65%),Selling price
ES,Spain,26/08/2024,01/09/2024,€490.81,national currency/100kg,35,Breast Fillet,Selling price
ES,Spain,26/08/2024,01/09/2024,€218.16,national currency/100kg,35,Legs,Selling price
ES,Spain,19/08/2024,25/08/2024,€490.43,national currency/100kg,34,Breast Fillet,Selling price
ES,Spain,19/08/2024,25/08/2024,€225.78,national currency/100kg,34,Whole broiler (65%),Selling price
ES,Spain,19/08/2024,25/08/2024,€218.43,national currency/100kg,34,Legs,Selling price
ES,Spain,12/08/2024,18/08/2024,€225.78,national currency/100kg,33,Whole broiler (65%),Selling price
ES,Spain,12/08/2024,18/08/2024,€490.43,national currency/100kg,33,Breast Fillet,Selling price
ES,Spain,12/08/2024,18/08/2024,€218.43,national currency/100kg,33,Legs,Selling price
ES,Spain,05/08/2024,11/08/2024,€225.47,national currency/100kg,32,Whole broiler (65%),Selling price
ES,Spain,05/08/2024,11/08/2024,€218.45,national currency/100kg,32,Legs,Selling price
ES,Spain,05/08/2024,11/08/2024,€490.39,national currency/100kg,32,Breast Fillet,Selling price
ES,Spain,29/07/2024,04/08/2024,€490.64,national currency/100kg,31,Breast Fillet,Selling price
ES,Spain,29/07/2024,04/08/2024,€221.36,national currency/100kg,31,Legs,Selling price
ES,Spain,29/07/2024,04/08/2024,€224.68,national currency/100kg,31,Whole broiler (65%),Selling price
ES,Spain,22/07/2024,28/07/2024,€225.63,national currency/100kg,30,Whole broiler (65%),Selling price
ES,Spain,22/07/2024,28/07/2024,€487.82,national currency/100kg,30,Breast Fillet,Selling price
ES,Spain,22/07/2024,28/07/2024,€223.20,national currency/100kg,30,Legs,Selling price
ES,Spain,15/07/2024,21/07/2024,€225.42,national currency/100kg,29,Whole broiler (65%),Selling price
ES,Spain,15/07/2024,21/07/2024,€223.20,national currency/100kg,29,Legs,Selling price
ES,Spain,15/07/2024,21/07/2024,€487.82,national currency/100kg,29,Breast Fillet,Selling price
ES,Spain,08/07/2024,14/07/2024,€225.47,national currency/100kg,28,Whole broiler (65%),Selling price
ES,Spain,08/07/2024,14/07/2024,€487.46,national currency/100kg,28,Breast Fillet,Selling price
ES,Spain,08/07/2024,14/07/2024,€223.88,national currency/100kg,28,Legs,Selling price
ES,Spain,01/07/2024,07/07/2024,€224.83,national currency/100kg,27,Whole broiler (65%),Selling price
ES,Spain,01/07/2024,07/07/2024,€220.38,national currency/100kg,27,Legs,Selling price
ES,Spain,01/07/2024,07/07/2024,€486.11,national currency/100kg,27,Breast Fillet,Selling price
ES,Spain,24/06/2024,30/06/2024,€224.73,national currency/100kg,26,Whole broiler (65%),Selling price
ES,Spain,24/06/2024,30/06/2024,€485.41,national currency/100kg,26,Breast Fillet,Selling price
ES,Spain,24/06/2024,30/06/2024,€219.34,national currency/100kg,26,Legs,Selling price
ES,Spain,17/06/2024,23/06/2024,€484.10,national currency/100kg,25,Breast Fillet,Selling price
ES,Spain,17/06/2024,23/06/2024,€224.29,national currency/100kg,25,Whole broiler (65%),Selling price
ES,Spain,17/06/2024,23/06/2024,€221.15,national currency/100kg,25,Legs,Selling price
ES,Spain,10/06/2024,16/06/2024,€483.48,national currency/100kg,24,Breast Fillet,Selling price
ES,Spain,10/06/2024,16/06/2024,€221.42,national currency/100kg,24,Legs,Selling price
ES,Spain,10/06/2024,16/06/2024,€222.79,national currency/100kg,24,Whole broiler (65%),Selling price
ES,Spain,03/06/2024,09/06/2024,€483.02,national currency/100kg,23,Breast Fillet,Selling price
ES,Spain,03/06/2024,09/06/2024,€221.59,national currency/100kg,23,Whole broiler (65%),Selling price
ES,Spain,03/06/2024,09/06/2024,€223.38,national currency/100kg,23,Legs,Selling price
ES,Spain,27/05/2024,02/06/2024,€484.63,national currency/100kg,22,Breast Fillet,Selling price
ES,Spain,27/05/2024,02/06/2024,€223.06,national currency/100kg,22,Legs,Selling price
ES,Spain,27/05/2024,02/06/2024,€220.46,national currency/100kg,22,Whole broiler (65%),Selling price
